,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
475,949,11638.0,NGC1209,NGC1209,03060302-1536405,,G,46.512585,-15.611272,37.3831072458,,0.009927,-20.4784,0.0002938144066601238,12228128672.123243,1896.0
7414,7893,,,IC0318,03204383-1434053,,G,50.182644,-14.568142000000002,141.323615558,,0.020793,-21.4811,0.004855860877518124,30792149028.54806,1896.0
9255,9734,,,NGC1203A,03051411-1422515,,G,46.308811,-14.380997,140.747776905,,0.026653,-21.3752,0.0060092768619364,27930582942.04395,1896.0
13520,14003,,,170434,03203860-1425183,,G,50.160843,-14.421753,141.728567046,,0.027894,-21.2683,0.008773348191265433,25311623388.468784,1896.0
16222,16706,12465.0,NGC1295,NGC1295,03200331-1359537,,G,50.013794,-13.998268,71.4891918939,,0.022509,-19.6642,0.010477578839724543,5776702473.863653,1896.0
19281,19766,,,170432,03113509-1642123,,G,47.89624,-16.703423,140.068606692,,0.0297971248986,-20.4717,0.012415860481414348,12152902117.459976,1896.0
25937,26425,,,942795,03110251-1306342,,G,47.760464,-13.109515,144.58724799700002,,0.028526,-20.8556,0.016465512751981406,17307725552.444542,1896.0
29436,29926,,,936380,03043986-1333177,,G,46.166111,-13.554932,211.644654209,,0.048905,-21.435,0.01860958268921596,29512092266.66378,1896.0
30266,30756,,,928737,03155929-1407079,,G,48.997066,-14.118863,140.351950746,,0.039375,-20.5231,0.01908832893519655,12742070393.200754,1896.0
30437,30927,11744.0,PGC011744,PGC011744,03081902-1354105,,G,47.079269,-13.90293,25.9705418051,,0.007959,-18.1284,0.019192992319116416,1403977021.9028127,1896.0
35352,35842,,,NGC1263,03153955-1505535,,G,48.91481,-15.098215,142.664660042,,0.027409,-20.9446,0.0220355874980827,18786245784.24145,1896.0
38792,39284,,,3093616,03043590-1330339,,G,46.149612,-13.509436,212.679971609,,0.06165,-21.0796,0.024014365414521056,21273551549.90749,1896.0
39861,40354,12248.0,PGC012248,PGC012248,03174214-1326116,,G,49.425617,-13.436575,70.5840869614,,0.016334,-19.8505,0.024463420121768036,6858039781.459258,1896.0
45552,46045,904243.0,PGC904243,PGC904243,03114922-1557313,,G,47.955101,-15.958707999999998,63.7742205355,,0.014527000000000003,-18.7612,0.026029790733957097,2514664205.7627873,1896.0
45567,46060,911785.0,PGC911785,PGC911785,03050763-1523375,,G,46.281826,-15.393767,28.9902448308,,0.006338,-17.1673,0.02603368070988186,579321971.5465991,1896.0
45626,46119,931092.0,PGC931092,PGC931092,03043572-1356459,,G,46.148834,-13.946102,172.043351043,,0.038686,-20.8382,0.02605198317887524,17032562843.841557,1896.0
45631,46124,933041.0,PGC933041,PGC933041,03180115-1348093,,G,49.504822,-13.802604999999998,135.26476019,,0.029619,-19.9119,0.026053003469957425,7257048073.06393,1896.0
47646,48139,3080443.0,PGC3080443,PGC3080443,03185547-1343539,,G,49.731136,-13.731643,128.514467226,,0.028377,-20.1508,0.02647862940400994,9043155526.230968,1896.0
48857,49350,11658.0,NGC1231,NGC1231,03062929-1534088,,G,46.622051,-15.569126999999998,32.658995122600004,,0.007556,-17.72,0.026812404879382547,963829023.6239703,1896.0
48872,49365,12395.0,NGC1290,NGC1290,03192514-1359229,,G,49.854763,-13.989707999999998,87.0476972731,,0.020632,-19.4358,0.026818118343365883,4680799082.768703,1896.0
79682,80175,,,12008,03133150-1515258,,G,48.381256,-15.257178,138.297178113,,0.030585,-20.8401,0.03784452810759387,17062395322.347843,1896.0
79712,80205,,,12213,03171708-1503183,,G,49.321167,-15.055098999999998,141.319116398,,0.0311688455844,-19.761,0.03786336262325871,6315387453.743851,1896.0
93709,94202,,,145296,03081875-1400535,,G,47.078136,-14.014874,127.75739944200001,,0.028274,-20.5029,0.0450541664204437,12507197275.249487,1896.0
93725,94218,,,145378,03132684-1525152,,G,48.361866,-15.420907,265.360473743,,0.059013,-20.4132,0.04506252482331172,11515425766.015266,1896.0
97394,97887,,,170433,03201431-1450107,,G,50.059635,-14.836327,133.34803436200002,,0.029291,-20.9549,0.04710230168673084,18965312361.846146,1896.0
98066,98559,,,175861,03063756-1417383,,G,46.656532,-14.293997,285.05992880599996,,0.063213,-21.4577,0.047472344074608326,30135610915.286526,1896.0
98085,98578,,,175969,03135616-1458108,,G,48.484005,-14.969687,262.084378215,,0.058311,-20.9172,0.04748351473336267,18318082051.25985,1896.0
115448,115941,,,897307,03094875-1630121,,G,47.453129,-16.503382000000002,169.685910023,,0.038195,-19.9542,0.055998676523076205,7545360600.759888,1896.0
115487,115980,,,898096,03091835-1626333,,G,47.326469,-16.442587,96.22523786110001,,0.021748,-19.1744,0.05601897829328306,3679255942.5462756,1896.0
115712,116205,,,905162,03155842-1553148,,G,48.993446,-15.887472,253.700644193,,0.056658000000000014,-20.9516,0.05613562684021143,18907756470.100597,1896.0
115749,116242,,,906281,03154804-1548175,,G,48.950169,-15.804885999999998,209.08308808200002,,0.047427,-20.3616,0.05615548306386589,10980952172.992771,1896.0
115770,116263,,,907031,03150129-1544494,,G,48.755398,-15.747074,206.592447107,,0.04684,-20.7396,0.05616674868069952,15553924982.636497,1896.0
115797,116290,,,907782,03155864-1541199,,G,48.99437,-15.688862,219.161634745,,0.049424,-20.6518,0.05618112361028768,14345642373.939398,1896.0
115801,116294,,,907847,03144250-1540599,,G,48.677109,-15.683325,257.812928445,,0.05753,-21.0465,0.05618344341353039,20634787461.532063,1896.0
