,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
1570,2045,,,NGC6166,16283827+3933049,,G,247.159485,39.55138,140.167549249,,0.015993,-22.8102,0.0010124976890434868,104732145402.44662,588.0
2006,2481,,,NGC6173,16294485+4048421,,G,247.43689,40.81171,133.922476365,,0.014891,-22.6333,0.001304129452745452,88985654689.36447,588.0
2556,3031,,,NGC6137,16230308+3755204,,G,245.762863,37.922359,140.014639375,,0.019192,-22.5439,0.0016470997170067534,81952083634.72836,588.0
3282,3757,,,200339,16295808+4037432,,G,247.492004,40.628677,132.1860192,,0.0296633548317,-20.6959,0.0021117875238809416,14940323456.052494,588.0
4057,4533,,,,16274107+4055368,,G,246.92114300000003,40.926899,142.912232494,,0.02218,-22.0153,0.0026246408933117784,50363975036.96733,588.0
5443,5919,,,NGC6150,16255000+4029194,,G,246.458344,40.488728,133.44675885,,0.024919,-21.6555,0.003563784567910021,36157633636.10967,588.0
6622,7098,,,,16363253+3901408,,G,249.135544,39.028004,136.369558422,,0.021448,-18.7196,0.004339478277684776,2420137270.954605,588.0
7885,8364,,,NGC6129,16214329+3759454,,G,245.430389,37.995949,147.588352139,,0.026047000000000004,-21.7513,0.005141758847533723,39492988612.35789,588.0
8809,9288,,,58414,16310271+3947324,,G,247.761307,39.792339,132.423769884,,0.024665,-21.6248,0.0057246918510996435,35149568666.616264,588.0
9759,10238,,,UGC10381,16252604+3952143,,G,246.358521,39.870655,132.939708073,,0.02105,-21.5443,0.006352959463986673,32637734107.72442,588.0
10498,10977,,,UGC10367,16231652+3955115,,G,245.818863,39.919884,145.05119099,,0.01499,-22.1976,0.006823478251815428,59571700856.648926,588.0
10747,11227,,,NGC6180,16303388+4032221,,G,247.64119,40.53949,136.490841188,,0.023902,-21.2205,0.006978132882995502,24221442285.751305,588.0
11210,11690,,,NGC6158,16274088+3922588,,G,246.920349,39.383007,135.62849093,,0.022222,-21.3648,0.007289497730509937,27664320028.65891,588.0
11651,12131,,,58382,16302885+3937331,,G,247.620209,39.625877,137.641021495,,0.035596,-21.1947,0.007566938277291274,23652660600.220703,588.0
12202,12683,,,58135,16263984+4028417,,G,246.666031,40.47825200000001,149.825313629,,0.021811,-22.0699,0.007923020648359376,52961466233.215775,588.0
14252,14736,,,,16313454+4033560,,G,247.893921,40.565582,126.90648457100001,,0.026937,-21.2394,0.009212112004290444,24646769300.16039,588.0
14906,15390,,,58098,16254185+3936004,,G,246.424408,39.600121,135.848546685,,0.024197,-20.9833,0.009630703846237806,19467940041.141888,588.0
15056,15540,,,58181,16272206+3906347,,G,246.841934,39.10965,147.66950376100002,,0.026185000000000003,-21.8285,0.009729288293194464,42403333538.50202,588.0
15241,15725,,,140634,16302685+4043301,,G,247.611877,40.72504,132.935221276,,0.0297971248986,-20.1182,0.009852925729765505,8775664267.786066,588.0
15747,16231,,,UGC10404,16281154+3949189,,G,247.048111,39.82193,125.617133844,,0.024603,-21.0842,0.010183826758531023,21363873610.411453,588.0
