,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
2540,3015,,,,04385827+3916506,,G,69.742813,39.280746,101.04231055,,0.001001,-21.2555,0.001637939154560231,25014970784.60104,556.0
4594,5070,,,,04303306+3855476,,G,67.637772,38.929897,88.1833705439,,0.012896,-20.2859,0.00299236596146483,10241415828.518488,556.0
5794,6270,,,,04282637+3937329,,G,67.10990100000001,39.625824,67.9231512132,,0.008298,-19.9971,0.0037878774834376725,7849463963.943136,556.0
5843,6319,,,,04343593+4011242,,G,68.64971899999999,40.19006,92.0045965825,,0.012532,-20.767,0.0038255705354428666,15951443869.276016,556.0
5954,6430,89987.0,PGC089987,PGC089987,,,G,68.673,40.23942,94.3865414193,,0.0199815099908,-18.6546,0.00389696857079283,2279502117.669316,556.0
6056,6532,2103074.0,PGC2103074,PGC2103074,04294610+3731591,,G,67.44210799999999,37.5331,91.2523400961,,0.007188,-21.3602,0.003965932274864697,27547360977.458958,556.0
12904,13387,97047.0,PGC097047,PGC097047,04302189+3849177,,G,67.591248,38.821602,88.55907967899998,,0.006179,-21.1522,0.008392971695458645,22744688849.613888,556.0
13472,13955,,,,04255311+4035018,,G,66.471298,40.583851,91.8098763528,,0.011768,-19.9874,0.008743720280457608,7779648945.251926,556.0
22875,23361,,,,04324599+3720515,,G,68.19163499999999,37.347645,89.8589643548,,0.011045,-20.2818,0.014602296215526469,10202814718.383492,556.0
23206,23693,,,2152696,,,G,66.2893,39.60347,86.274632119,,0.018701979351,-17.8894,0.014808173387442631,1126574715.9265795,556.0
24098,24586,,,,04282895+3821299,,G,67.120644,38.358322,84.1464508202,,0.013008,-19.7482,0.015360375360715394,6241371018.534076,556.0
35662,36153,,,,04265050+4028262,,G,66.710426,40.473949,102.960684391,,0.01123,-19.3374,0.02220662241864041,4275235079.679276,556.0
42987,43480,97045.0,PGC097045,PGC097045,04275677+4050536,,G,66.98655699999999,40.84824,151.847192032,,0.033749,-19.725,0.025309238413315147,6109420249.055739,556.0
42988,43481,97046.0,PGC097046,PGC097046,04291599+4014472,,G,67.316666,40.246464,19.6088777414,,0.004186,-16.8473,0.025309254357728683,431439595.3970078,556.0
43552,44045,138741.0,PGC138741,PGC138741,04350952+3944229,,G,68.78969599999999,39.739704,25.7759753149,,0.00624,-17.8641,0.025455930564282327,1100626588.2073584,556.0
144116,144609,,,168674,04293785+4131131,,G,67.407715,41.520329,50.617558891899996,,0.012255,-19.1475,0.06866091417992606,3589219346.4500647,556.0
173306,173799,,,2171768,04271553+4050431,,G,66.814728,40.845322,128.160548035,,0.02821,-19.0318,0.08007429651787032,3226413305.4781237,556.0
184005,184498,,,2MFGC03635,04283021+4032019,,G,67.1259,40.533878,220.282374092,,0.049012,-18.7269,0.08436640601708739,2436464006.4969244,556.0
184006,184499,,,2MFGC03647,04292343+3750581,,G,67.34764100000001,37.849483,58.4324891591,,0.013705000000000002,-18.7373,0.08436649692643683,2459914429.4263525,556.0
213704,214197,,,,04230583+3943317,,G,65.774315,39.725487,233.43233831599997,,0.051746,-19.8998,0.09443110334041058,7176620808.539735,556.0
214698,215191,,,,04303920+3552033,,G,67.663361,35.867592,91.54879456040001,,0.019703,-19.2833,0.09475764107437612,4067429180.365603,556.0
224293,224786,,,,04244092+4003173,,G,66.170532,40.054813,282.074993663,,0.062365,-18.8718,0.09806509150489216,2784325468.857553,556.0
224294,224787,,,,04243331+3848402,,G,66.138817,38.811192,286.696864479,,0.063373,-20.1291,0.09806541909331848,8864209259.526903,556.0
224295,224788,,,,04244563+3817363,,G,66.190163,38.293427,29.007559249499998,,0.00735,-17.4126,0.0980654459299838,726172837.3451836,556.0
224296,224789,,,,04243945+3805473,,G,66.164406,38.09647800000001,245.384244857,,0.054253,-19.6852,0.09806566358493443,5889521343.564015,556.0
224297,224790,,,,04250193+3750372,,G,66.258064,37.843685,256.14782752400004,,0.056446,-19.6885,0.0980658819024346,5907449258.672257,556.0
224298,224791,,,,04243468+3743582,,G,66.14451600000001,37.732861,112.103331704,,0.024665,-18.7061,0.0980659702365674,2390231689.821144,556.0
224299,224792,,,,04245197+3756013,,G,66.216583,37.933701,79.77136118050001,,0.016405,-19.2372,0.09806611430490662,3898342566.0801115,556.0
224300,224793,,,,04252406+3948446,,G,66.35028100000001,39.812405,275.442214611,,0.060984,-20.0712,0.09806642488137686,8403883048.971333,556.0
224303,224796,,,,04261115+4020558,,G,66.546494,40.348846,114.97872538899999,,0.025374,-19.3651,0.09806716825308592,4385710898.04981,556.0
224304,224797,,,,04254139+4007157,,G,66.422478,40.121048,116.218896635,,0.025628,-18.4994,0.09806724127421601,1975877428.1315558,556.0
224306,224799,,,,04272545+4041230,,G,66.856064,40.689747,87.2465186177,,0.01861,-17.7877,0.09806753808341803,1025840875.7206453,556.0
224307,224800,,,,04270689+4047521,,G,66.778748,40.797825,42.1413470674,,0.010809,-16.0865,0.09806754599545944,214091783.4570476,556.0
224308,224801,,,,04271164+4022551,,G,66.7985,40.381989,67.1946790432,,0.014091,-18.8797,0.09806764964527884,2804658575.0746517,556.0
224309,224802,,,,04272144+3926341,,G,66.839355,39.442814,234.330945705,,0.051941,-20.2531,0.09806801686715896,9936650163.024834,556.0
224310,224803,,,,04271980+3817081,,G,66.832512,38.285595,88.18779037,,0.018783,-19.215,0.09806815801965096,3819442708.4004564,556.0
224311,224804,,,,04271178+3731311,,G,66.799118,37.525322,84.9057061345,,0.017849,-18.8887,0.09806826253222636,2828003873.657434,556.0
224312,224805,,,,04270278+3738211,,G,66.761604,37.63921,109.934134262,,0.024167,-19.8417,0.098068513934123,6802679340.474232,556.0
224313,224806,,,,04280433+3739505,,G,67.01804399999999,37.664055,9.919959094960001,,0.001258,-15.4995,0.0980685185418692,124680920.51556204,556.0
224314,224807,,,,04274361+3743456,,G,66.931717,37.729359,43.855429599,,0.011061,-18.4251,0.09806858673310324,1845185359.2054114,556.0
224315,224808,,,,04273027+3750036,,G,66.876144,37.834343,8.46315103777,,0.0008960000000000002,-16.0207,0.09806859417988367,201502296.44764885,556.0
