,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
3767,4243,,,,00071951+3236334,,G,1.831317,32.60928,79.2513765228,,0.018527,-21.102,0.002425344556223787,21717008433.479927,672.0
5521,5998,109.0,NGC7805,NGC7805,00012677+3126016,,G,0.361559,31.433798,73.265080328,,0.020978,-20.0725,0.003605988968895946,8413951416.451964,672.0
6144,6622,608.0,NGC7836,NGC7836,00080163+3304148,,G,2.006803,33.070797,76.4591606575,,0.021579,-20.0791,0.004019750542999075,8465254123.7907295,672.0
7598,8082,112.0,NGC7806,NGC7806,00013005+3126306,,G,0.375236,31.441851,72.3506245286,,0.022686,-20.1512,0.00497061624476219,9046487761.63104,672.0
8174,8658,102.0,IC5376,IC5376,00011976+3431326,,G,0.332374,34.525745,78.4759798099,,0.0167006783503,-20.6937,0.005325120321526989,14910080904.11613,672.0
9120,9609,,,IC5370,00000914+3244182,,G,0.038108,32.738407,154.82374767,,0.024323,-21.5052,0.005929117898298631,31483282041.77088,672.0
13903,14418,,,73042,23574168+3245599,,G,359.423706,32.766666,194.735464678,,0.031587,-21.7522,0.009021070533646069,39525739132.50539,672.0
14554,15071,,,72692,23522600+3325060,,G,358.1083680000001,33.418335,189.513237328,,0.024057,-21.8532,0.00943030818363437,43379046329.751625,672.0
16861,17409,,,UGC12904,00011417+3440326,,G,0.309056,34.675739,190.26266441599998,,0.033687,-21.7448,0.01091442635920735,39257261419.08272,672.0
17218,17770,,,IC5373,00002880+3246563,,G,0.120017,32.782307,146.348802004,,0.016134,-21.0739,0.011137571607164493,21162160310.95147,672.0
17983,18552,,,IC5369,23595052+3242086,,G,359.96051,32.702396,150.55628628,,0.039193,-20.9815,0.011649741425018295,19435691636.476955,672.0
