,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
1424,1899,62925.0,ESO282-024,ESO282-024,19133177-4703412,,G,288.3824160000001,-47.061455,82.46090710770001,,0.018067359033700003,-21.5912,0.0009262869374286547,34078463072.67868,2696.0
2160,2635,62746.0,ESO231-017,ESO231-017,19044645-4750554,,G,286.193542,-47.848732,35.6599793723,,0.011032,-18.9339,0.0014145395300856286,2948220760.222126,2696.0
5005,5481,62908.0,ESO282-021,ESO282-021,19124780-4600415,,G,288.199188,-46.011551,80.2958471087,,0.016209,-21.0705,0.003277600483518771,21095994327.111862,2696.0
6273,6751,,,ESO231-014,19003981-4905574,,G,285.165894,-49.099281,215.760263672,,0.036084,-22.2129,0.0041106218814975426,60417117326.571175,2696.0
6698,7177,62614.0,ESO231-011,ESO231-011,18574014-4733025,,G,284.417267,-47.550701,76.5295934814,,0.018063,-20.7051,0.004389059857293769,15067458362.16114,2696.0
15594,16130,62886.0,ESO282-020,ESO282-020,19115833-4722589,,G,287.993042,-47.383045,77.9342066635,,0.0170196685098,-20.8286,0.010117794764008108,16882626012.762981,2696.0
20880,21501,62846.0,PGC062846,PGC062846,19101166-4805489,,G,287.548615,-48.09692,81.4024272755,,0.034637,-19.7352,0.013470420342771895,6167085933.200991,2696.0
22153,22806,,,62650,18593823-4855597,,G,284.909332,-48.933254,170.821257789,,0.048416,-20.8197,0.014257065762139476,16744801361.395094,2696.0
23423,24115,,,185535,18573744-4857088,,G,284.406006,-48.95245,221.371196462,,0.035263,-21.6366,0.015079510812749644,35533664702.28092,2696.0
25130,25874,62621.0,ESO231-012,ESO231-012,18580678-4900408,,G,284.52829,-49.011353,67.40091439609999,,0.033353,-19.0663,0.016133550060739514,3330580998.479,2696.0
29142,30060,511326.0,PGC511326,PGC511326,19143113-4644127,,G,288.62973,-46.736866,81.0364595737,,0.026525,-19.5204,0.018688168673065882,5060110490.269879,2696.0
30704,31711,,,62673,19003788-4906414,,G,285.1578370000001,-49.1115,224.759933476,,0.041036,-21.7636,0.01965825988283657,39942937428.88126,2696.0
31723,32779,,,,19141248-4624297,,G,288.552002,-46.408272,87.30837691379999,,0.030274,-19.8923,0.020276451655090944,7127217298.3924265,2696.0
33605,34773,,,,18572916-4856473,,G,284.371521,-48.946487,217.331459287,,0.036722000000000005,-21.0806,0.021413772686234792,21293154240.96408,2696.0
34527,35744,,,480301,18595845-4907003,,G,284.993561,-49.116753,223.38831962900002,,0.065742,-21.0503,0.021978713514914903,20707134290.16428,2696.0
36800,38161,,,,19153746-4753111,,G,288.9060970000001,-47.886417,74.940871091,,0.033381,-19.4586,0.02337149394120884,4780133216.061129,2696.0
43830,45365,487153.0,PGC487153,PGC487153,18520678-4827509,,G,283.02829,-48.464142,73.90273351180001,,0.0160146080073,-18.4033,0.025848060705668717,1808506191.8068023,2696.0
43846,45382,507182.0,PGC507182,PGC507182,19113877-4703203,,G,287.91156,-47.05566,158.88895102,,0.036529,-19.8815,0.025852766558912336,7056673112.48356,2696.0
43847,45383,507331.0,PGC507331,PGC507331,19124676-4702415,,G,288.194855,-47.044884,136.113532891,,0.03222,-19.0675,0.02585288978099641,3334264127.632347,2696.0
43848,45384,508045.0,PGC508045,PGC508045,19135397-4659301,,G,288.474884,-46.991703,74.2458053828,,0.0160431680216,-17.4234,0.025852916885942614,733432245.6843631,2696.0
43849,45385,508057.0,PGC508057,PGC508057,19145231-4659255,,G,288.717987,-46.990425,97.5240953176,,0.022314,-18.9736,0.02585302989898064,3058017736.562014,2696.0
43851,45387,511220.0,PGC511220,PGC511220,19125839-4644455,,G,288.243317,-46.745998,106.391991564,,0.024601,-19.4535,0.025854070712135857,4757732275.412052,2696.0
43854,45390,514156.0,PGC514156,PGC514156,19140550-4630347,,G,288.522919,-46.509651,159.20570889,,0.036609,-19.2608,0.025854795775143782,3984006148.527218,2696.0
46692,48290,3082742.0,PGC3082742,PGC3082742,19103870-4725020,,G,287.661285,-47.41724,92.1417936145,,0.020927,-19.1083,0.02652025223866712,3461943693.1034923,2696.0
49546,51157,62915.0,ESO231-027,ESO231-027,19131331-4746255,,G,288.305481,-47.773754,108.861255705,,0.025295,-20.4804,0.02730860180512627,12250674476.637829,2696.0
49547,51158,62921.0,ESO282-023,ESO282-023,19131708-4707481,,G,288.321167,-47.130043,73.7971811597,,0.0159167479584,-18.6602,0.027308686482728103,2291289685.0537724,2696.0
87480,96861,,,161407,18581743-4816427,,G,284.5726620000001,-48.278549,228.21690795799998,,0.051272000000000005,-19.9567,0.0465575981708281,7562754453.328235,2696.0
87481,96862,,,161444,19000052-4754023,,G,285.002197,-47.900642,170.503318979,,0.039236,-19.9207,0.046557868547084026,7316106182.592072,2696.0
89680,99799,,,185541,18581847-4909263,,G,284.576965,-49.15733,162.859807145,,0.037494,-19.9641,0.04814884125395049,7614475611.386898,2696.0
93383,105282,,,472434,19042080-4951495,,G,286.0867,-49.863758,163.081817476,,0.037693,-19.81,0.05096015984285656,6606934480.075964,2696.0
93413,105329,,,476279,19043257-4929395,,G,286.135742,-49.494324,218.373196637,,0.048963,-20.65,0.050986738753154216,14321878992.735456,2696.0
