Rank Type,Distinction,Cutoff Value,a,b,c,d,Mean Placement of Host
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.157,1009172.3029255979,3.8857410208666305,0.10925149709618065,0.7456086332084522,1.7923299540738773,0.31874511743444567
Sum Ranks,0.157,1009172.3029255979,3.8857410208666305,0.10925149709618065,0.7456086332084522,1.7923299540738773,0.31874511743444567
Sum Ranks,0.157,1009172.3029255979,3.8857410208666305,0.10925149709618065,0.7456086332084522,1.7923299540738773,0.31874511743444567
Sum Ranks,0.157,1009172.3029255979,3.8857410208666305,0.10925149709618065,0.7456086332084522,1.7923299540738773,0.31874511743444567
Sum Ranks,0.157,1009172.3029255979,3.8857410208666305,0.10925149709618065,0.7456086332084522,1.7923299540738773,0.31874511743444567
Sum Ranks,0.193,3626.1679806492857,4.285768119686241,0.20356077134235306,0.20351893263350318,0.25570774024065823,0.317342148282585
Sum Ranks,0.193,3626.1679806492857,4.285768119686241,0.20356077134235306,0.20351893263350318,0.25570774024065823,0.317342148282585
Sum Ranks,0.193,3626.1679806492857,4.285768119686241,0.20356077134235306,0.20351893263350318,0.25570774024065823,0.317342148282585
Sum Ranks,0.193,3626.1679806492857,4.285768119686241,0.20356077134235306,0.20351893263350318,0.25570774024065823,0.317342148282585
Sum Ranks,0.193,3626.1679806492857,4.285768119686241,0.20356077134235306,0.20351893263350318,0.25570774024065823,0.317342148282585
Sum Ranks,0.193,3626.1679806492857,4.285768119686241,0.20356077134235306,0.20351893263350318,0.25570774024065823,0.317342148282585
Sum Ranks,0.193,3626.1679806492857,4.285768119686241,0.20356077134235306,0.20351893263350318,0.25570774024065823,0.317342148282585
Sum Ranks,0.193,3626.1679806492857,4.285768119686241,0.20356077134235306,0.20351893263350318,0.25570774024065823,0.317342148282585
Sum Ranks,0.193,3626.1679806492857,4.285768119686241,0.20356077134235306,0.20351893263350318,0.25570774024065823,0.317342148282585
Sum Ranks,0.193,3626.1679806492857,4.285768119686241,0.20356077134235306,0.20351893263350318,0.25570774024065823,0.317342148282585
Sum Ranks,0.193,3626.1679806492857,4.285768119686241,0.20356077134235306,0.20351893263350318,0.25570774024065823,0.317342148282585
Sum Ranks,0.193,3626.1679806492857,4.285768119686241,0.20356077134235306,0.20351893263350318,0.25570774024065823,0.317342148282585
Sum Ranks,0.193,3626.1679806492857,4.285768119686241,0.20356077134235306,0.20351893263350318,0.25570774024065823,0.317342148282585
Sum Ranks,0.193,3626.1679806492857,4.285768119686241,0.20356077134235306,0.20351893263350318,0.25570774024065823,0.317342148282585
Sum Ranks,0.193,3626.1679806492857,4.285768119686241,0.20356077134235306,0.20351893263350318,0.25570774024065823,0.317342148282585
Sum Ranks,0.193,3626.1679806492857,4.285768119686241,0.20356077134235306,0.20351893263350318,0.25570774024065823,0.317342148282585
Sum Ranks,0.193,3626.1679806492857,4.285768119686241,0.20356077134235306,0.20351893263350318,0.25570774024065823,0.317342148282585
Sum Ranks,0.193,3626.1679806492857,4.285768119686241,0.20356077134235306,0.20351893263350318,0.25570774024065823,0.317342148282585
Sum Ranks,0.193,3626.1679806492857,4.285768119686241,0.20356077134235306,0.20351893263350318,0.25570774024065823,0.317342148282585
