,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
5310,5787,4189.0,NGC0418,NGC0418,01103561-3013165,,G,17.648386,-30.221266,83.27266990380002,,0.018165009082500003,-21.8725,0.003482921808944702,44157044735.331215,2275.0
5473,5950,4227.0,IC1637,IC1637,01110112-3026186,,G,17.754683,-30.438509000000003,86.84005390780001,,0.012137,-21.4086,0.0035781541397302795,28803150920.500893,2275.0
8540,9025,,,ESO413-005,01253715-3021557,,G,21.404795,-30.365484,134.631703007,,0.024187,-21.2387,0.005558947969518818,24630884062.103783,2275.0
8698,9183,4266.0,NGC0423,NGC0423,01112221-2914042,,G,17.842554,-29.234522,27.6097696056,,0.020571,-18.0813,0.005666835395222953,1344373675.9414935,2275.0
9828,10322,,,132846,01204821-3106525,,G,20.200909,-31.114605,137.160229256,,0.027492000000000003,-21.3071,0.006407336095807213,26232519236.13523,2275.0
14394,14911,,,,01142975-3110531,,G,18.623981,-31.181442,82.1609652681,,0.02502,-17.4903,0.00933187059647115,780045615.3174827,2275.0
16088,16626,132835.0,PGC132835,PGC132835,01133994-3014150,,G,18.416431,-30.237526000000006,89.359280341,,0.026330000000000003,-19.7957,0.010431982641446234,6520486498.721271,2275.0
17857,18424,,,ESO412-027,01223271-2958570,,G,20.636297,-29.982515000000006,160.233131649,,0.040301,-20.7718,0.011568274156718836,16022120733.256397,2275.0
18030,18599,,,4514,01150392-3147018,,G,18.766361,-31.783834,154.832785586,,0.030897000000000008,-21.1873,0.011679548267005391,23492000423.49329,2275.0
18843,19428,,,4615,01164106-3126022,,G,19.171112,-31.433949,152.136140014,,0.028601,-21.2552,0.012203620448875923,25008059847.56656,2275.0
20753,21371,,,132827,01201580-3011079,,G,20.065834,-30.185534000000004,155.34799043,,0.032824,-21.1675,0.013390966444521134,23067471887.20067,2275.0
21591,22228,,,132837,01125319-3041383,,G,18.221638,-30.693998,137.12428522,,0.027527,-20.7546,0.013914901590440721,15770301632.789337,2275.0
21708,22347,,,4571,01155161-3135228,,G,18.96505,-31.589687,155.122012834,,0.037451,-20.8184,0.01398750605250323,16724764067.957952,2275.0
23582,24279,4421.0,ESO412-017,ESO412-017,01134551-3103480,,G,18.43964,-31.06336,83.75365819310001,,0.019145,-19.584,0.015172323206163475,5365373995.198513,2275.0
27716,28571,,,132839,01114243-3001418,,G,17.926819000000005,-30.028297,139.94718157,,0.023153,-20.7148,0.017806001613859763,15202674603.22621,2275.0
29402,30339,132836.0,PGC132836,PGC132836,01132867-3013330,,G,18.369497,-30.225845,87.68839239389999,,0.042197000000000005,-19.4117,0.018854012373556397,4578044396.32675,2275.0
