,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
382,856,63575.0,NGC6824,NGC6824,19434067+5606339,,G,295.919464,56.109444,52.773351901999995,,0.008217,-21.7491,0.00022930068198645902,39413045981.748535,303.0
4018,4494,,,63597,19443452+5251439,,G,296.14386,52.862209,113.76136012299999,,0.020825,-21.195,0.002597968775164424,23659196974.857708,303.0
10576,11071,,,63576,19434174+5623459,,G,295.92392,56.39610699999999,123.58573450700001,,0.024776,-20.9248,0.006886627221039347,18446755860.80181,303.0
31759,32819,,,2445735,19510328+5336175,,G,297.7636720000001,53.604877,168.491967918,,0.03989,-20.4539,0.02030160587304661,11955286826.561918,303.0
32893,34020,,,63725,19503178+5318313,,G,297.632446,53.308712,169.458889801,,0.041956,-20.7673,0.020990699972953008,15955852025.081043,303.0
35130,36391,,,2538246,19440435+5629037,,G,296.018158,56.484375,53.9435807541,,0.011143,-19.1647,0.02235655751264967,3646531756.0822506,303.0
77258,83334,,,63720,19502699+5318469,,G,297.612488,53.313034,163.059162636,,0.036685,-19.7267,0.03950687551710362,6118993614.68094,303.0
123957,146322,,,214726,19434872+5610329,,G,295.953003,56.175812,64.44045012560001,,0.014415,-17.8418,0.06936808197787983,1078251323.7650516,303.0
143745,176612,,,2409739,19454157+5213353,,G,296.423218,52.226498,163.249468411,,0.036741,-19.8313,0.08117033041775211,6737829236.06446,303.0
143817,176706,,,2421300,19453929+5241293,,G,296.413727,52.69149,168.709839754,,0.037929,-19.7157,0.08120978468945311,6057312782.764456,303.0
143823,176712,,,2422674,19443162+5244519,,G,296.131775,52.747772,159.459138446,,0.035907,-19.2602,0.08121176207617821,3981805113.591343,303.0
143843,176741,,,2427102,19442702+5255019,,G,296.11261,52.917221,107.53516121700001,,0.024078,-19.8948,0.08122280232299423,7143647231.098138,303.0
143861,176765,,,2430653,19394368+5303199,,G,294.932007,53.055542,137.46127720200002,,0.031138,-20.3809,0.08123341430297193,11177894337.589846,303.0
144011,176952,,,2456282,19504788+5358396,,G,297.699524,53.977688,208.287896692,,0.046545,-20.3373,0.08130584979735349,10737915944.006432,303.0
144046,176993,,,2470033,19552263+5427049,,G,298.8442990000001,54.45137800000001,161.71376059600001,,0.036375,-20.2247,0.08132053453636652,9680103481.616402,303.0
144058,177008,,,2473131,19373907+5433210,,G,294.412811,54.555847,203.73195648900003,,0.04556,-20.5743,0.08132663925940016,13357340593.019978,303.0
